parcel_id,fk_order_id,№ in order,parcel_status,parcel_created_date,qt_in_parcel,coil_name,parcel_name
31883,BIL21894481,27,0,2021-08-02,1500.0,,
31884,BIL21894481,28,0,2021-08-02,1500.0,,
31885,BIL21894481,29,0,2021-08-02,1500.0,,
31886,BIL21894481,30,0,2021-08-04,1500.0,,
31887,BIL21894481,31,0,2021-08-05,1500.0,,
31888,BIL21894481,32,0,2021-08-07,1500.0,,
31889,BIL21894481,33,0,2021-08-07,1500.0,,
31890,BIL21894481,34,0,2021-08-07,1500.0,,
31891,BIL21894481,35,0,2021-08-08,1500.0,,
31892,BIL21894481,36,0,2021-08-09,1500.0,,
31893,BIL21894481,37,0,2021-08-10,1500.0,,
31894,BIL21894481,38,0,2021-08-11,1500.0,,
31895,BIL21894481,39,0,2021-08-12,1500.0,,
31896,BIL21894481,40,0,2021-08-13,0.0,,
31897,WEI21153482,1,0,2021-07-13,1100.0,,
31898,WEI21153482,2,0,2021-07-15,1100.0,,
31899,WEI21153482,3,0,2021-07-15,1100.0,,
31900,WEI21153482,4,0,2021-07-15,1100.0,,
31901,WEI21153482,5,0,2021-07-15,1100.0,,
31902,WEI21153482,6,0,2021-07-15,1100.0,,
31903,WEI21153482,7,0,2021-07-17,1100.0,,
31904,WEI21153482,8,0,2021-07-17,1100.0,,
31905,WEI21153482,9,0,2021-07-17,1100.0,,
31906,WEI21153482,10,0,2021-07-17,1100.0,,
31907,WEI21153482,11,0,2021-07-18,1100.0,,
31908,WEI21153482,12,0,2021-07-20,900.0,,
31909,BIL21099661,1,0,2021-07-10,1500.0,,
31910,BIL21099661,2,0,2021-07-10,1500.0,,
31911,BIL21099661,3,0,2021-07-11,1500.0,,
31912,BIL21099661,4,0,2021-07-11,1500.0,,
31913,BIL21099661,5,0,2021-07-11,1500.0,,
31914,BIL21099661,6,0,2021-07-13,1500.0,,
31915,BIL21099661,7,0,2021-07-16,1000.0,,
31916,BIL21099659,1,0,2021-07-10,1500.0,,
31917,BIL21099659,2,0,2021-07-11,1500.0,,
31918,BIL21099659,3,0,2021-07-11,1500.0,,
31919,BIL21099659,4,0,2021-07-11,1500.0,,
31920,BIL21099659,5,0,2021-07-11,1500.0,,
31921,BIL21099659,6,0,2021-07-11,1500.0,,
31922,BIL21099659,7,0,2021-07-11,1500.0,,
31923,BIL21099659,8,0,2021-07-11,500.0,,
31924,BUF21070603,1,0,2021-07-09,1500.0,,
31925,BUF21070603,2,0,2021-07-10,1500.0,,
31926,BUF21070603,3,0,2021-07-11,1500.0,,
31927,BUF21070603,4,0,2021-07-12,1500.0,,
31928,BUF21070603,5,0,2021-07-13,1500.0,,
31929,BUF21070603,6,0,2021-07-15,1500.0,,
31930,BUF21070603,7,0,2021-07-15,1000.0,,
31931,BUF21838602,1,0,2021-07-09,1500.0,,
31932,BUF21838602,2,0,2021-07-10,1500.0,,
31933,BUF21838602,3,0,2021-07-10,1500.0,,
31934,BUF21838602,4,0,2021-07-12,1500.0,,
31935,BUF21838602,5,0,2021-07-12,1500.0,,
31936,BUF21838602,6,0,2021-07-14,1500.0,,
31937,BUF21838602,7,0,2021-07-14,1500.0,,
31938,BUF21838602,8,0,2021-07-15,1500.0,,
31939,BUF21838602,9,0,2021-07-15,1500.0,,
31940,BUF21838602,10,0,2021-07-15,1500.0,,
31941,BUF21838602,11,0,2021-07-16,1500.0,,
31942,BUF21838602,12,0,2021-07-16,1500.0,,
31943,BUF21838602,13,0,2021-07-17,1500.0,,
31944,BUF21838602,14,0,2021-07-19,1500.0,,
31945,BUF21838602,15,0,2021-07-20,1500.0,,
31946,BUF21838602,16,0,2021-07-20,1500.0,,
31947,BUF21838602,17,0,2021-07-20,1500.0,,
31948,BUF21838602,18,0,2021-07-20,1500.0,,
31949,BUF21838602,19,0,2021-07-21,1500.0,,
31950,BUF21838602,20,0,2021-07-23,1500.0,,
31951,BUF21838602,21,0,2021-07-25,1500.0,,
31952,BUF21838602,22,0,2021-07-25,1500.0,,
31953,BUF21838602,23,0,2021-07-28,1500.0,,
31954,BUF21838602,24,0,2021-07-31,1500.0,,
31955,BUF21838602,25,0,2021-07-31,1500.0,,
31956,BUF21838602,26,0,2021-07-31,1500.0,,
31957,BUF21838602,27,0,2021-07-31,1000.0,,
31958,BIL21099601,1,0,2021-07-09,1500.0,,
31959,BIL21099601,2,0,2021-07-10,1500.0,,
31960,BIL21099601,3,0,2021-07-10,1500.0,,
31961,BIL21099601,4,0,2021-07-10,1500.0,,
31962,BIL21099601,5,0,2021-07-10,1500.0,,
31963,BIL21099601,6,0,2021-07-10,1500.0,,
31964,BIL21099601,7,0,2021-07-12,1500.0,,
31965,BIL21099601,8,0,2021-07-12,0.0,,
31966,BIL21920468,1,0,2021-07-07,1600.0,,
31967,BIL21920468,2,0,2021-07-09,1600.0,,
31968,BIL21920468,3,0,2021-07-09,1600.0,,
31969,BIL21920468,4,0,2021-07-09,1600.0,,
31970,BIL21920468,5,0,2021-07-10,1600.0,,
31971,BIL21920468,6,0,2021-07-10,1600.0,,
31972,BIL21920468,7,0,2021-07-12,1600.0,,
31973,BIL21920468,8,0,2021-07-15,1600.0,,
31974,BIL21920468,9,0,2021-07-16,1600.0,,
31975,BIL21920468,10,0,2021-07-16,1600.0,,
31976,BIL21920468,11,0,2021-07-18,1600.0,,
31977,BIL21920468,12,0,2021-07-18,1600.0,,
31978,BIL21920468,13,0,2021-07-18,800.0,,
31979,ZNO21153467,1,0,2021-07-07,1100.0,,
31980,ZNO21153467,2,0,2021-07-09,1100.0,,
31981,ZNO21153467,3,0,2021-07-10,1100.0,,
31982,ZNO21153467,4,0,2021-07-10,1100.0,,
31983,ZNO21153467,5,0,2021-07-10,1100.0,,
31984,ZNO21153467,6,0,2021-07-12,1100.0,,
31985,ZNO21153467,7,0,2021-07-13,1100.0,,
31986,ZNO21153467,8,0,2021-07-16,1100.0,,
31987,ZNO21153467,9,0,2021-07-16,1100.0,,
31988,ZNO21153467,10,0,2021-07-16,1100.0,,
31989,ZNO21153467,11,0,2021-07-16,1100.0,,
31990,ZNO21153467,12,0,2021-07-18,1100.0,,
31991,ZNO21153467,13,0,2021-07-18,1100.0,,
31992,ZNO21153467,14,0,2021-07-20,1100.0,,
31993,ZNO21153467,15,0,2021-07-22,1100.0,,
31994,ZNO21153467,16,0,2021-07-24,1100.0,,
31995,ZNO21153467,17,0,2021-07-24,1100.0,,
31996,ZNO21153467,18,0,2021-07-27,1100.0,,
31997,ZNO21153467,19,0,2021-07-28,200.0,,
31998,WEI21153466,1,0,2021-07-07,1100.0,,
31999,WEI21153466,2,0,2021-07-08,1100.0,,
32000,WEI21153466,3,0,2021-07-08,1100.0,,
32001,WEI21153466,4,0,2021-07-08,1100.0,,
32002,WEI21153466,5,0,2021-07-08,1100.0,,
32003,WEI21153466,6,0,2021-07-09,1100.0,,
32004,WEI21153466,7,0,2021-07-10,1100.0,,
32005,WEI21153466,8,0,2021-07-11,1100.0,,
32006,WEI21153466,9,0,2021-07-13,1100.0,,
32007,WEI21153466,10,0,2021-07-13,1100.0,,
32008,WEI21153466,11,0,2021-07-16,1100.0,,
32009,WEI21153466,12,0,2021-07-17,1100.0,,
32010,WEI21153466,13,0,2021-07-18,1100.0,,
32011,WEI21153466,14,0,2021-07-18,700.0,,
32012,ZNO21153406,1,0,2021-07-06,1100.0,,
32013,ZNO21153406,2,0,2021-07-06,1100.0,,
32014,ZNO21153406,3,0,2021-07-07,1100.0,,
32015,ZNO21153406,4,0,2021-07-08,1100.0,,
32016,ZNO21153406,5,0,2021-07-10,1100.0,,
32017,ZNO21153406,6,0,2021-07-10,1100.0,,
32018,ZNO21153406,7,0,2021-07-10,1100.0,,
32019,ZNO21153406,8,0,2021-07-10,1100.0,,
32020,ZNO21153406,9,0,2021-07-10,1100.0,,
32021,ZNO21153406,10,0,2021-07-11,1100.0,,
32022,ZNO21153406,11,0,2021-07-13,1100.0,,
32023,ZNO21153406,12,0,2021-07-13,1100.0,,
32024,ZNO21153406,13,0,2021-07-13,1100.0,,
32025,ZNO21153406,14,0,2021-07-13,700.0,,
32026,WEI21153405,1,0,2021-07-06,1100.0,,
32027,WEI21153405,2,0,2021-07-08,1100.0,,
32028,WEI21153405,3,0,2021-07-08,1100.0,,
32029,WEI21153405,4,0,2021-07-08,1100.0,,
32030,WEI21153405,5,0,2021-07-09,1100.0,,
32031,WEI21153405,6,0,2021-07-10,1100.0,,
32032,WEI21153405,7,0,2021-07-10,1100.0,,
32033,WEI21153405,8,0,2021-07-12,1100.0,,
32034,WEI21153405,9,0,2021-07-12,1100.0,,
32035,WEI21153405,10,0,2021-07-12,1100.0,,
32036,WEI21153405,11,0,2021-07-12,1100.0,,
32037,WEI21153405,12,0,2021-07-14,1100.0,,
32038,WEI21153405,13,0,2021-07-15,1100.0,,
32039,WEI21153405,14,0,2021-07-17,700.0,,
32040,BUF21850404,1,0,2021-07-06,1600.0,,
32041,BUF21850404,2,0,2021-07-06,1600.0,,
32042,BUF21850404,3,0,2021-07-06,1600.0,,
32043,BUF21850404,4,0,2021-07-06,1600.0,,
32044,BUF21850404,5,0,2021-07-06,1600.0,,
32045,BUF21850404,6,0,2021-07-08,1600.0,,
32046,BUF21850404,7,0,2021-07-08,1600.0,,
32047,BUF21850404,8,0,2021-07-08,1600.0,,
32048,BUF21850404,9,0,2021-07-09,1600.0,,
32049,BUF21850404,10,0,2021-07-10,1600.0,,
32050,BUF21850404,11,0,2021-07-10,1600.0,,
32051,BUF21850404,12,0,2021-07-13,1600.0,,
32052,BUF21850404,13,0,2021-07-15,1600.0,,
32053,BUF21850404,14,0,2021-07-17,1600.0,,
32054,BUF21850404,15,0,2021-07-17,1600.0,,
32055,BUF21850404,16,0,2021-07-17,1600.0,,
32056,BUF21850404,17,0,2021-07-17,1600.0,,
32057,BUF21850404,18,0,2021-07-17,1600.0,,
32058,BUF21850404,19,0,2021-07-18,1600.0,,
32059,BUF21850404,20,0,2021-07-18,1600.0,,
32060,BUF21850404,21,0,2021-07-19,1600.0,,
32061,BUF21850404,22,0,2021-07-19,1600.0,,
32062,BUF21850404,23,0,2021-07-19,1600.0,,
32063,BUF21850404,24,0,2021-07-20,1600.0,,
32064,BUF21850404,25,0,2021-07-20,1600.0,,
32065,BUF21850404,26,0,2021-07-23,1600.0,,
32066,BUF21850404,27,0,2021-07-23,1600.0,,
32067,BUF21850404,28,0,2021-07-24,1600.0,,
32068,BUF21850404,29,0,2021-07-24,1600.0,,
32069,BUF21850404,30,0,2021-07-27,1600.0,,
32070,BUF21850404,31,0,2021-07-28,1600.0,,
32071,BUF21850404,32,0,2021-07-28,400.0,,
32072,BIL21894408,1,0,2021-07-06,1600.0,,
32073,BIL21894408,2,0,2021-07-07,1600.0,,
32074,BIL21894408,3,0,2021-07-07,1600.0,,
32075,BIL21894408,4,0,2021-07-07,1600.0,,
32076,BIL21894408,5,0,2021-07-07,1600.0,,
32077,BIL21894408,6,0,2021-07-07,1600.0,,
32078,BIL21894408,7,0,2021-07-08,1600.0,,
32079,BIL21894408,8,0,2021-07-08,1600.0,,
32080,BIL21894408,9,0,2021-07-08,1600.0,,
32081,BIL21894408,10,0,2021-07-08,1600.0,,
32082,BIL21894408,11,0,2021-07-08,1600.0,,
32083,BIL21894408,12,0,2021-07-08,1600.0,,
32084,BIL21894408,13,0,2021-07-10,1600.0,,
32085,BIL21894408,14,0,2021-07-12,1600.0,,
32086,BIL21894408,15,0,2021-07-14,1600.0,,
32087,BIL21894408,16,0,2021-07-15,1600.0,,
32088,BIL21894408,17,0,2021-07-15,1600.0,,
32089,BIL21894408,18,0,2021-07-15,1600.0,,
32090,BIL21894408,19,0,2021-07-15,1200.0,,
32091,BUF21942342,1,0,2021-07-05,1700.0,,
32092,BUF21942342,2,0,2021-07-05,1700.0,,
32093,BUF21942342,3,0,2021-07-06,1700.0,,
32094,BUF21942342,4,0,2021-07-07,1700.0,,
32095,BUF21942342,5,0,2021-07-07,1700.0,,
32096,BUF21942342,6,0,2021-07-07,1700.0,,
32097,BUF21942342,7,0,2021-07-10,1700.0,,
32098,BUF21942342,8,0,2021-07-10,1700.0,,
32099,BUF21942342,9,0,2021-07-10,1700.0,,
32100,BUF21942342,10,0,2021-07-12,1700.0,,
32101,BUF21942342,11,0,2021-07-12,1700.0,,
32102,BUF21942342,12,0,2021-07-12,1700.0,,
32103,BUF21942342,13,0,2021-07-12,1700.0,,
32104,BUF21942342,14,0,2021-07-12,1700.0,,
32105,BUF21942342,15,0,2021-07-12,1700.0,,
32106,BUF21942342,16,0,2021-07-12,1700.0,,
32107,BUF21942342,17,0,2021-07-12,1700.0,,
32108,BUF21942342,18,0,2021-07-12,1700.0,,
32109,BUF21942342,19,0,2021-07-13,1700.0,,
32110,BUF21942342,20,0,2021-07-14,1700.0,,
32111,BUF21942342,21,0,2021-07-15,1700.0,,
32112,BUF21942342,22,0,2021-07-16,1700.0,,
32113,BUF21942342,23,0,2021-07-16,1700.0,,
32114,BUF21942342,24,0,2021-07-17,1700.0,,
32115,BUF21942342,25,0,2021-07-19,1700.0,,
32116,BUF21942342,26,0,2021-07-20,1700.0,,
32117,BUF21942342,27,0,2021-07-20,1700.0,,
32118,BUF21942342,28,0,2021-07-21,1700.0,,
32119,BUF21942342,29,0,2021-07-21,1700.0,,
32120,BUF21942342,30,0,2021-07-21,700.0,,
32121,BIL21959453,1,0,2021-06-30,1500.0,,
32122,BIL21959453,2,0,2021-06-30,1500.0,,
32123,BIL21959453,3,0,2021-07-01,1500.0,,
32124,BIL21959453,4,0,2021-07-01,1500.0,,
32125,BIL21959453,5,0,2021-07-03,1500.0,,
32126,BIL21959453,6,0,2021-07-03,1500.0,,
32127,BIL21959453,7,0,2021-07-03,1500.0,,
32128,BIL21959453,8,0,2021-07-04,1500.0,,
32129,BIL21959453,9,0,2021-07-04,1500.0,,
32130,BIL21959453,10,0,2021-07-06,1500.0,,
32131,BIL21959453,11,0,2021-07-06,1500.0,,
32132,BIL21959453,12,0,2021-07-09,1500.0,,
32133,BIL21959453,13,0,2021-07-09,1500.0,,
32134,BIL21959453,14,0,2021-07-09,1500.0,,
32135,BIL21959453,15,0,2021-07-09,1500.0,,
32136,BIL21959453,16,0,2021-07-11,1500.0,,
32137,BIL21959453,17,0,2021-07-11,1500.0,,
32138,BIL21959453,18,0,2021-07-13,1500.0,,
32139,BIL21959453,19,0,2021-07-13,1500.0,,
32140,BIL21959453,20,0,2021-07-13,0.0,,
32141,BIL21895452,1,0,2021-06-30,1500.0,,
32142,BIL21895452,2,0,2021-07-01,1500.0,,
32143,BIL21895452,3,0,2021-07-02,1500.0,,
32144,BIL21895452,4,0,2021-07-02,1500.0,,
32145,BIL21895452,5,0,2021-07-02,1500.0,,
32146,BIL21895452,6,0,2021-07-03,1500.0,,
32147,BIL21895452,7,0,2021-07-03,1500.0,,
32148,BIL21895452,8,0,2021-07-03,1500.0,,
32149,BIL21895452,9,0,2021-07-03,1500.0,,
32150,BIL21895452,10,0,2021-07-03,1500.0,,
32151,BIL21895452,11,0,2021-07-05,1500.0,,
32152,BIL21895452,12,0,2021-07-06,1500.0,,
32153,BIL21895452,13,0,2021-07-06,1500.0,,
32154,BIL21895452,14,0,2021-07-07,1500.0,,
32155,BIL21895452,15,0,2021-07-08,1500.0,,
32156,BIL21895452,16,0,2021-07-09,1500.0,,
32157,BIL21895452,17,0,2021-07-09,1000.0,,
32158,BUF21096449,1,0,2021-06-29,1600.0,,
32159,BUF21096449,2,0,2021-06-29,1600.0,,
32160,BUF21096449,3,0,2021-06-30,1600.0,,
32161,BUF21096449,4,0,2021-07-01,1600.0,,
32162,BUF21096449,5,0,2021-07-01,1600.0,,
32163,BUF21096449,6,0,2021-07-03,1600.0,,
32164,BUF21096449,7,0,2021-07-05,1600.0,,
32165,BUF21096449,8,0,2021-07-07,800.0,,
32166,DEV21070446,1,0,2021-06-29,1500.0,,
32167,DEV21070446,2,0,2021-06-29,1500.0,,
32168,DEV21070446,3,0,2021-06-29,1500.0,,
32169,DEV21070446,4,0,2021-06-29,1500.0,,
32170,DEV21070446,5,0,2021-06-29,1500.0,,
32171,DEV21070446,6,0,2021-06-30,1500.0,,
32172,DEV21070446,7,0,2021-06-30,1500.0,,
32173,DEV21070446,8,0,2021-07-01,1500.0,,
32174,DEV21070446,9,0,2021-07-03,1500.0,,
32175,DEV21070446,10,0,2021-07-06,1500.0,,
32176,DEV21070446,11,0,2021-07-08,1500.0,,
32177,DEV21070446,12,0,2021-07-08,1500.0,,
32178,DEV21070446,13,0,2021-07-08,1500.0,,
32179,DEV21070446,14,0,2021-07-09,1500.0,,
32180,DEV21070446,15,0,2021-07-10,1500.0,,
32181,DEV21070446,16,0,2021-07-10,1500.0,,
32182,DEV21070446,17,0,2021-07-13,1500.0,,
32183,DEV21070446,18,0,2021-07-15,1500.0,,
32184,DEV21070446,19,0,2021-07-15,1500.0,,
32185,DEV21070446,20,0,2021-07-15,1500.0,,
32186,DEV21070446,21,0,2021-07-16,1500.0,,
32187,DEV21070446,22,0,2021-07-17,1500.0,,
32188,DEV21070446,23,0,2021-07-17,1500.0,,
32189,DEV21070446,24,0,2021-07-18,1500.0,,
32190,DEV21070446,25,0,2021-07-18,1500.0,,
32191,DEV21070446,26,0,2021-07-18,1500.0,,
32192,DEV21070446,27,0,2021-07-18,1000.0,,
32193,BUF21096448,1,0,2021-06-29,1600.0,,
32194,BUF21096448,2,0,2021-06-30,1600.0,,
32195,BUF21096448,3,0,2021-06-30,1600.0,,
32196,BUF21096448,4,0,2021-06-30,1600.0,,
32197,BUF21096448,5,0,2021-06-30,1600.0,,
32198,BUF21096448,6,0,2021-07-01,1600.0,,
32199,BUF21096448,7,0,2021-07-02,1600.0,,
32200,BUF21096448,8,0,2021-07-03,1600.0,,
32201,BUF21096448,9,0,2021-07-04,1600.0,,
32202,BUF21096448,10,0,2021-07-05,0.0,,
32203,VIL21062451,1,0,2021-06-29,1500.0,,
32204,VIL21062451,2,0,2021-06-30,1500.0,,
32205,VIL21062451,3,0,2021-07-03,1500.0,,
32206,VIL21062451,4,0,2021-07-03,1500.0,,
32207,VIL21062451,5,0,2021-07-03,1500.0,,
32208,VIL21062451,6,0,2021-07-03,1500.0,,
32209,VIL21062451,7,0,2021-07-06,1500.0,,
32210,VIL21062451,8,0,2021-07-06,1500.0,,
32211,VIL21062451,9,0,2021-07-06,1500.0,,
32212,VIL21062451,10,0,2021-07-07,1500.0,,
32213,VIL21062451,11,0,2021-07-08,1500.0,,
32214,VIL21062451,12,0,2021-07-08,1500.0,,
32215,VIL21062451,13,0,2021-07-08,1500.0,,
32216,VIL21062451,14,0,2021-07-08,1500.0,,
32217,VIL21062451,15,0,2021-07-08,1500.0,,
32218,VIL21062451,16,0,2021-07-09,1500.0,,
32219,VIL21062451,17,0,2021-07-11,1500.0,,
32220,VIL21062451,18,0,2021-07-12,1500.0,,
32221,VIL21062451,19,0,2021-07-12,1500.0,,
32222,VIL21062451,20,0,2021-07-15,1500.0,,
32223,VIL21062451,21,0,2021-07-15,1500.0,,
32224,VIL21062451,22,0,2021-07-18,1500.0,,
32225,VIL21062451,23,0,2021-07-21,1500.0,,
32226,VIL21062451,24,0,2021-07-21,1500.0,,
32227,VIL21062451,25,0,2021-07-23,1500.0,,
32228,VIL21062451,26,0,2021-07-23,1500.0,,
32229,VIL21062451,27,0,2021-07-24,1000.0,,
32230,VAJ21096450,1,0,2021-06-29,1600.0,,
32231,VAJ21096450,2,0,2021-07-02,1600.0,,
32232,VAJ21096450,3,0,2021-07-03,1600.0,,
32233,VAJ21096450,4,0,2021-07-03,1600.0,,
32234,VAJ21096450,5,0,2021-07-04,1600.0,,
32235,VAJ21096450,6,0,2021-07-05,1600.0,,
32236,VAJ21096450,7,0,2021-07-05,1600.0,,
32237,VAJ21096450,8,0,2021-07-05,1600.0,,
32238,VAJ21096450,9,0,2021-07-05,1600.0,,
32239,VAJ21096450,10,0,2021-07-05,1600.0,,
32240,VAJ21096450,11,0,2021-07-07,1600.0,,
32241,VAJ21096450,12,0,2021-07-08,1600.0,,
32242,VAJ21096450,13,0,2021-07-08,800.0,,
32243,BIL21894445,1,0,2021-06-28,1600.0,,
32244,BIL21894445,2,0,2021-06-28,1600.0,,
32245,BIL21894445,3,0,2021-06-30,1600.0,,
32246,BIL21894445,4,0,2021-07-01,1600.0,,
32247,BIL21894445,5,0,2021-07-01,1600.0,,
32248,BIL21894445,6,0,2021-07-01,1600.0,,
32249,BIL21894445,7,0,2021-07-02,1600.0,,
32250,BIL21894445,8,0,2021-07-02,1600.0,,
32251,BIL21894445,9,0,2021-07-05,1600.0,,
32252,BIL21894445,10,0,2021-07-05,1600.0,,
32253,BIL21894445,11,0,2021-07-05,1600.0,,
32254,BIL21894445,12,0,2021-07-06,1600.0,,
32255,BIL21894445,13,0,2021-07-06,1600.0,,
32256,BIL21894445,14,0,2021-07-07,1600.0,,
32257,BIL21894445,15,0,2021-07-08,1600.0,,
32258,BIL21894445,16,0,2021-07-09,1600.0,,
32259,BIL21894445,17,0,2021-07-11,1600.0,,
32260,BIL21894445,18,0,2021-07-11,1600.0,,
32261,BIL21894445,19,0,2021-07-12,1600.0,,
32262,BIL21894445,20,0,2021-07-13,1600.0,,
32263,BIL21894445,21,0,2021-07-13,1600.0,,
32264,BIL21894445,22,0,2021-07-15,1600.0,,
32265,BIL21894445,23,0,2021-07-17,1600.0,,
32266,BIL21894445,24,0,2021-07-17,1600.0,,
32267,BIL21894445,25,0,2021-07-18,0.0,,
32268,BIL21877441,1,0,2021-06-25,1100.0,,
32269,BIL21877441,2,0,2021-06-25,1100.0,,
32270,BIL21877441,3,0,2021-06-27,1100.0,,
32271,BIL21877441,4,0,2021-06-27,1100.0,,
32272,BIL21877441,5,0,2021-06-27,1100.0,,
32273,BIL21877441,6,0,2021-06-27,1100.0,,
32274,BIL21877441,7,0,2021-06-29,1100.0,,
32275,BIL21877441,8,0,2021-06-29,1100.0,,
32276,BIL21877441,9,0,2021-06-29,1100.0,,
32277,BIL21877441,10,0,2021-06-29,1100.0,,
32278,BIL21877441,11,0,2021-06-30,1100.0,,
32279,BIL21877441,12,0,2021-07-01,1100.0,,
32280,BIL21877441,13,0,2021-07-01,1100.0,,
32281,BIL21877441,14,0,2021-07-01,700.0,,
32282,BIL21942442,1,0,2021-06-25,1700.0,,
32283,BIL21942442,2,0,2021-06-25,1700.0,,
32284,BIL21942442,3,0,2021-06-25,1700.0,,
32285,BIL21942442,4,0,2021-06-26,1700.0,,
32286,BIL21942442,5,0,2021-06-26,1700.0,,
32287,BIL21942442,6,0,2021-06-27,1500.0,,
32288,BUF21942443,1,0,2021-06-25,1700.0,,
32289,BUF21942443,2,0,2021-06-25,1700.0,,
32290,BUF21942443,3,0,2021-06-25,1700.0,,
32291,BUF21942443,4,0,2021-06-26,1700.0,,
32292,BUF21942443,5,0,2021-06-26,1700.0,,
32293,BUF21942443,6,0,2021-06-26,1700.0,,
32294,BUF21942443,7,0,2021-06-28,1700.0,,
32295,BUF21942443,8,0,2021-06-28,1700.0,,
32296,BUF21942443,9,0,2021-06-28,1700.0,,
32297,BUF21942443,10,0,2021-06-28,1700.0,,
32298,BUF21942443,11,0,2021-06-29,1700.0,,
32299,BUF21942443,12,0,2021-06-29,1300.0,,
32300,BIL21894444,1,0,2021-06-25,1500.0,,
32301,BIL21894444,2,0,2021-06-25,1500.0,,
32302,BIL21894444,3,0,2021-06-25,1500.0,,
32303,BIL21894444,4,0,2021-06-26,1500.0,,
32304,BIL21894444,5,0,2021-06-26,1500.0,,
32305,BIL21894444,6,0,2021-06-26,1500.0,,
32306,BIL21894444,7,0,2021-06-26,1500.0,,
32307,BIL21894444,8,0,2021-06-27,1500.0,,
32308,BIL21894444,9,0,2021-06-27,1500.0,,
32309,BIL21894444,10,0,2021-06-27,1500.0,,
32310,BIL21894444,11,0,2021-06-29,1500.0,,
32311,BIL21894444,12,0,2021-06-29,1500.0,,
32312,BIL21894444,13,0,2021-06-29,1500.0,,
32313,BIL21894444,14,0,2021-06-29,1500.0,,
32314,BIL21894444,15,0,2021-06-30,1500.0,,
32315,BIL21894444,16,0,2021-06-30,1500.0,,
32316,BIL21894444,17,0,2021-07-01,1500.0,,
32317,BIL21894444,18,0,2021-07-03,1500.0,,
32318,BIL21894444,19,0,2021-07-04,1500.0,,
32319,BIL21894444,20,0,2021-07-04,1500.0,,
32320,BIL21894444,21,0,2021-07-05,1500.0,,
32321,BIL21894444,22,0,2021-07-06,1500.0,,
32322,BIL21894444,23,0,2021-07-07,1500.0,,
32323,BIL21894444,24,0,2021-07-08,1500.0,,
32324,BIL21894444,25,0,2021-07-08,1500.0,,
32325,BIL21894444,26,0,2021-07-09,1500.0,,
32326,BIL21894444,27,0,2021-07-09,1500.0,,
32327,BIL21894444,28,0,2021-07-09,1500.0,,
32328,BIL21894444,29,0,2021-07-10,1500.0,,
32329,BIL21894444,30,0,2021-07-10,1500.0,,
32330,BIL21894444,31,0,2021-07-10,1500.0,,
32331,BIL21894444,32,0,2021-07-10,1500.0,,
32332,BIL21894444,33,0,2021-07-10,1500.0,,
32333,BIL21894444,34,0,2021-07-10,1500.0,,
32334,BIL21894444,35,0,2021-07-12,1500.0,,
32335,BIL21894444,36,0,2021-07-12,1500.0,,
32336,BIL21894444,37,0,2021-07-12,1500.0,,
32337,BIL21894444,38,0,2021-07-13,1500.0,,
32338,BIL21894444,39,0,2021-07-13,1500.0,,
32339,BIL21894444,40,0,2021-07-13,0.0,,
32340,BIL21913437,1,0,2021-06-24,1500.0,,
32341,BIL21913437,2,0,2021-06-24,1500.0,,
32342,BIL21913437,3,0,2021-06-24,1500.0,,
32343,BIL21913437,4,0,2021-06-24,1500.0,,
32344,BIL21913437,5,0,2021-06-25,1500.0,,
32345,BIL21913437,6,0,2021-06-26,1500.0,,
32346,BIL21913437,7,0,2021-06-27,1000.0,,
32347,MOE21062438,1,0,2021-06-24,1500.0,,
32348,MOE21062438,2,0,2021-06-26,1500.0,,
32349,MOE21062438,3,0,2021-06-26,1500.0,,
32350,MOE21062438,4,0,2021-06-27,1500.0,,
32351,MOE21062438,5,0,2021-06-28,1500.0,,
32352,MOE21062438,6,0,2021-06-29,1500.0,,
32353,MOE21062438,7,0,2021-06-29,1500.0,,
32354,MOE21062438,8,0,2021-06-30,1500.0,,
32355,MOE21062438,9,0,2021-07-01,1500.0,,
32356,MOE21062438,10,0,2021-07-01,1500.0,,
32357,MOE21062438,11,0,2021-07-04,1500.0,,
32358,MOE21062438,12,0,2021-07-04,1500.0,,
32359,MOE21062438,13,0,2021-07-04,1500.0,,
32360,MOE21062438,14,0,2021-07-05,500.0,,
32361,MOE21062439,1,0,2021-06-24,1500.0,,
32362,MOE21062439,2,0,2021-06-26,1500.0,,
32363,MOE21062439,3,0,2021-06-27,1500.0,,
32364,MOE21062439,4,0,2021-06-28,1500.0,,
32365,MOE21062439,5,0,2021-06-28,1500.0,,
32366,MOE21062439,6,0,2021-06-28,1500.0,,
32367,MOE21062439,7,0,2021-06-30,1500.0,,
32368,MOE21062439,8,0,2021-07-02,1500.0,,
32369,MOE21062439,9,0,2021-07-03,1500.0,,
32370,MOE21062439,10,0,2021-07-05,1500.0,,
32371,MOE21062439,11,0,2021-07-05,1500.0,,
32372,MOE21062439,12,0,2021-07-06,1500.0,,
32373,MOE21062439,13,0,2021-07-06,1500.0,,
32374,MOE21062439,14,0,2021-07-06,1500.0,,
32375,MOE21062439,15,0,2021-07-06,1500.0,,
32376,MOE21062439,16,0,2021-07-07,1500.0,,
32377,MOE21062439,17,0,2021-07-08,1000.0,,
32378,VIL21062440,1,0,2021-06-24,1500.0,,
32379,VIL21062440,2,0,2021-06-24,1500.0,,
